episode,step,timestep,actor_loss,critic_loss,entropy,action_std,step_reward,cumulative_reward
24,9701,15744,-0.28559669852256775,0.029728884622454644,-0.3809988498687744,0.2,-0.1,-552.9000000000024
24,7,15808,-0.0703631192445755,0.0033823118894360958,-0.3809988498687744,0.2,-0.1,-647.5000000000034
24,71,15872,0.6387261748313904,0.007281653185782488,-0.3809988498687744,0.2,-0.1,-747.0000000000044
24,135,15936,0.005759156309068203,1.2740358556584397e-06,-0.3809988498687744,0.2,-0.1,-817.1000000000056
24,199,16000,19.377716064453125,11.842626953125,-0.3809988498687744,0.2,-5.0,-887.2000000000068
24,16000,-887.2000000000068,640,0.2,episode_length
25,263,16064,-0.010853800922632217,3.198107520461235e-05,-0.3809988498687744,0.2,-0.1,-138.69999999999982
25,327,16128,12.453728675842285,8.690047454833984,-0.3809988498687744,0.2,-5.0,-243.09999999999957
25,391,16192,8.735722541809082,8.702849864959717,-0.3809988498687744,0.2,-5.0,-342.60000000000036
25,455,16256,14.80930233001709,11.86553955078125,-0.3809988498687744,0.2,-5.0,-451.90000000000134
25,519,16320,-0.014279812574386597,3.981881234267348e-05,-0.3809988498687744,0.2,-0.1,-536.7000000000024
25,583,16384,11.89725399017334,11.438860225677491,-0.3809988498687744,0.2,-5.0,-641.1000000000034
25,647,16448,0.0023206383921205997,1.545176396575698e-05,-0.3809988498687744,0.2,-0.1,-745.5000000000044
25,711,16512,-0.09511178731918335,0.0012712964955426287,-0.3809988498687744,0.2,-0.1,-825.4000000000055
25,775,16576,-0.6172038316726685,0.04819901414448395,-0.3809988498687744,0.2,-0.1,-934.7000000000065
25,839,16640,0.22962632775306702,0.0011699575075681228,-0.3809988498687744,0.2,-0.1,-995.0000000000077
25,16640,-995.0000000000077,640,0.2,episode_length
26,903,16704,0.0037558225449174643,3.968488563259598e-05,-0.3809988498687744,0.2,-0.1,-70.1
26,967,16768,0.0070428261533379555,3.080229973306814e-07,-0.3809988498687744,0.2,-0.1,-154.89999999999972
26,1031,16832,-0.046288181096315384,0.0007836428703740239,-0.3809988498687744,0.2,-0.1,-239.69999999999945
26,1095,16896,-0.015522919595241547,0.00011950190964853391,-0.3809988498687744,0.2,-0.1,-314.7000000000002
26,1159,16960,-0.03957183659076691,0.000349527561411378,-0.3809988498687744,0.2,-0.1,-394.60000000000133
26,1223,17024,19.356712341308594,11.877683639526367,-0.3809988498687744,0.2,-5.0,-479.4000000000024
26,1287,17088,-0.008765924721956253,0.006384936933864082,-0.3809988498687744,0.2,-5.0,-549.5000000000036
26,5,17152,8.716469764709473,11.967315864562988,-0.3809988498687744,0.2,-5.0,-644.1000000000047
26,69,17216,-0.03751504793763161,0.0005640926596242934,-0.3809988498687744,0.2,-0.1,-768.1000000000056
26,133,17280,0.0027679232880473137,3.030410482551815e-07,-0.3809988498687744,0.2,-0.1,-852.9000000000067
26,17280,-852.9000000000067,640,0.2,episode_length
27,197,17344,-0.3954935371875763,0.022474669007351622,-0.3809988498687744,0.2,-0.1,-79.89999999999995
27,261,17408,-0.02527955360710621,0.0002738033537752926,-0.3809988498687744,0.2,-0.1,-179.3999999999997
27,325,17472,3.5730865001678467,2.837441849708557,-0.3809988498687744,0.2,-5.0,-264.1999999999994
27,389,17536,-0.011430511251091957,7.439276741934009e-05,-0.3809988498687744,0.2,-0.1,-358.80000000000047
27,453,17600,-0.02961776778101921,0.0003625044104410335,-0.3809988498687744,0.2,-0.1,-433.8000000000016
27,517,17664,-4.869710922241211,7.462647771835327,-0.3809988498687744,0.2,-0.1,-518.6000000000028
27,581,17728,-0.025413155555725098,0.0008234378008637577,-0.3809988498687744,0.2,-0.1,-613.2000000000038
27,645,17792,-0.014808762818574905,0.00011214689366170205,-0.3809988498687744,0.2,-0.1,-683.300000000005
27,709,17856,-0.009186575189232826,5.415798987087328e-05,-0.3809988498687744,0.2,-0.1,-763.2000000000061
27,773,17920,-0.05134201422333717,0.0010316188214346766,-0.3809988498687744,0.2,-0.1,-828.4000000000073
27,17920,-828.4000000000073,640,0.2,episode_length
28,837,17984,0.5845736265182495,0.09081043502083049,-0.3809988498687744,0.2,-5.0,-94.59999999999997
28,901,18048,-0.024243567138910294,0.0002567032192018814,-0.3809988498687744,0.2,-0.1,-164.69999999999968
28,965,18112,-0.017384881153702736,0.00014553057553712279,-0.3809988498687744,0.2,-0.1,-244.5999999999994
28,1029,18176,-0.04484477639198303,0.0003702704962051939,-0.3809988498687744,0.2,-0.1,-344.10000000000036
28,1093,18240,-0.4301522672176361,0.03132788257207721,-0.3809988498687744,0.2,-5.0,-419.1000000000015
28,1157,18304,-2.5810368061065674,1.9578911900520324,-0.3809988498687744,0.2,-5.0,-499.0000000000026
28,1221,18368,0.005220712162554264,6.470232030153512e-08,-0.3809988498687744,0.2,-0.1,-574.0000000000038
28,1285,18432,0.000811645295470953,3.215441529391683e-06,-0.3809988498687744,0.2,-0.1,-658.8000000000048
28,1349,18496,-0.0006905295886099339,2.0677277643699198e-05,-0.3809988498687744,0.2,-0.1,-743.6000000000059
28,1413,18560,-0.01801813393831253,0.0001959510162123479,-0.3809988498687744,0.2,-0.1,-857.8000000000069
28,18560,-857.8000000000069,640,0.2,episode_length
29,1477,18624,-0.028047066181898117,0.0003263568243710324,-0.3809988498687744,0.2,-0.1,-94.59999999999997
29,1541,18688,-0.0320044681429863,0.0004120060912100598,-0.3809988498687744,0.2,-0.1,-159.79999999999967
29,1605,18752,-0.005914602428674698,3.062831510760589e-05,-0.3809988498687744,0.2,-0.1,-254.3999999999994
29,1669,18816,-1.2965879440307617,0.24864667039237248,-0.3809988498687744,0.2,-5.0,-334.3000000000004
29,1733,18880,0.0047972737811505795,6.975266217068565e-07,-0.3809988498687744,0.2,-0.1,-389.70000000000164
29,1797,18944,0.003584768623113632,1.0731236983474446e-07,-0.3809988498687744,0.2,-0.1,-469.60000000000275
29,1861,19008,0.013798220083117485,3.5947489777754525e-06,-0.3809988498687744,0.2,-0.1,-559.3000000000038
29,1925,19072,-0.05731985345482826,0.0013836582656949759,-0.3809988498687744,0.2,-0.1,-649.0000000000049
29,1989,19136,-0.024196388199925423,0.0002564434340456501,-0.3809988498687744,0.2,-0.1,-724.000000000006
29,2053,19200,-0.03210360184311867,0.00041738615836948154,-0.3809988498687744,0.2,-0.1,-799.0000000000072
29,19200,-799.0000000000072,640,0.2,episode_length
30,2117,19264,-0.0011689872480928898,7.885664984996765e-06,-0.3809988498687744,0.2,-0.1,-79.89999999999999
30,2181,19328,-0.029605984687805176,0.00018239848504890687,-0.3809988498687744,0.2,-0.1,-159.79999999999973
30,2245,19392,0.0011871098540723324,2.194970625168935e-06,-0.3809988498687744,0.2,-0.1,-254.39999999999947
30,2309,19456,0.003719231579452753,3.5477634163783023e-09,-0.3809988498687744,0.2,-0.1,-339.20000000000044
30,2373,19520,-0.03192460909485817,0.0004344766115536913,-0.3809988498687744,0.2,-0.1,-419.10000000000156
30,2437,19584,-0.7658435702323914,0.15547519233077764,-0.3809988498687744,0.2,-5.0,-503.90000000000265
30,2501,19648,0.005874216556549072,6.240860034267825e-06,-0.3809988498687744,0.2,-0.1,-569.1000000000039
30,2565,19712,-0.06283319741487503,0.13521982779493555,-0.3809988498687744,0.2,-5.0,-678.4000000000049
30,2629,19776,2.516174077987671,0.11120779728516936,-0.3809988498687744,0.2,-5.0,-763.200000000006
30,2693,19840,1.7673325538635254,0.03016155755813088,-0.3809988498687744,0.2,-5.0,-843.1000000000071
30,19840,-843.1000000000071,640,0.2,episode_length
31,2757,19904,-1.6019885540008545,0.6007928431034089,-0.3809988498687744,0.2,-0.1,-79.89999999999998
31,2821,19968,-0.04811399430036545,0.0008948221744503826,-0.3809988498687744,0.2,-0.1,-159.7999999999997
31,2885,20032,-0.005279168486595154,2.5388952417415565e-05,-0.3809988498687744,0.2,-0.1,-234.79999999999941
31,2949,20096,-0.07055612653493881,0.0018283418961800636,-0.3809988498687744,0.2,-0.1,-309.8000000000002
31,3013,20160,0.0031299227848649025,0.00013478945038514212,-0.3809988498687744,0.2,-0.1,-394.6000000000013
31,3077,20224,-0.015670128166675568,0.00012134183198213578,-0.3809988498687744,0.2,-0.1,-474.5000000000024
31,3141,20288,0.0011023699771612883,2.4204263354477006e-06,-0.3809988498687744,0.2,-0.1,-549.5000000000035
31,3205,20352,9.958527565002441,2.949679803848267,-0.3809988498687744,0.2,-5.0,-609.8000000000047
31,3269,20416,8.83647346496582,1.5688702046871186,-0.3809988498687744,0.2,-5.0,-679.9000000000059
31,3333,20480,-0.0557701475918293,0.0005234694138721352,-0.3809988498687744,0.2,-0.1,-754.900000000007
31,20480,-754.900000000007,640,0.2,episode_length
32,3397,20544,-0.08546500653028488,0.002602848131209612,-0.3809988498687744,0.2,-0.1,-89.69999999999995
32,3461,20608,-0.03897753357887268,0.0005936574714723974,-0.3809988498687744,0.2,-0.1,-164.69999999999965
32,3525,20672,-1.2417163848876953,0.3865621477365494,-0.3809988498687744,0.2,-5.0,-264.19999999999936
32,3589,20736,1.0415623188018799,0.02703039742191322,-0.3809988498687744,0.2,-5.0,-358.8000000000004
32,3653,20800,4.62775993347168,0.15706011448055507,-0.3809988498687744,0.2,-5.0,-438.7000000000015
32,3717,20864,-0.05823536589741707,0.0003455371034362997,-0.3809988498687744,0.2,-0.1,-518.6000000000026
32,3781,20928,-0.046004313975572586,0.0008418376266490668,-0.3809988498687744,0.2,-0.1,-569.1000000000039
32,3845,20992,0.001071488717570901,1.3279579547997854e-06,-0.3809988498687744,0.2,-0.1,-634.3000000000051
32,3909,21056,-0.051283858716487885,0.0019452840322628617,-0.3809988498687744,0.2,-0.1,-733.8000000000061
32,3973,21120,-0.06007649004459381,0.0017269408679567277,-0.3809988498687744,0.2,-0.1,-808.8000000000072
32,21120,-808.8000000000072,640,0.2,episode_length
33,4037,21184,2.7554948329925537,0.5108602672815323,-0.3809988498687744,0.2,-5.0,-65.20000000000005
33,4101,21248,-0.01022053137421608,6.682761159026995e-05,-0.3809988498687744,0.2,-0.1,-140.19999999999976
33,4165,21312,0.035695429891347885,2.243428621113708e-05,-0.3809988498687744,0.2,-0.1,-229.8999999999995
33,4229,21376,-0.061713866889476776,0.001453240728005767,-0.3809988498687744,0.2,-0.1,-295.0999999999999
33,4293,21440,1.323932409286499,0.24698238596320152,-0.3809988498687744,0.2,-5.0,-365.20000000000107
33,4357,21504,-2.727543592453003,2.1460424304008483,-0.3809988498687744,0.2,-0.1,-435.3000000000022
33,4421,21568,-0.07756411284208298,0.0005767641201146034,-0.3809988498687744,0.2,-0.1,-495.60000000000343
33,4485,21632,-0.01258484460413456,7.6987077773083e-05,-0.3809988498687744,0.2,-0.1,-585.3000000000045
33,4549,21696,11.206510543823242,11.994859886169433,-0.3809988498687744,0.2,-5.0,-660.3000000000056
33,4613,21760,12.919149398803711,11.818494606018067,-0.3809988498687744,0.2,-5.0,-745.1000000000067
33,21760,-745.1000000000067,640,0.2,episode_length
34,4677,21824,-0.13470883667469025,0.006559420237317681,-0.3809988498687744,0.2,-0.1,-74.99999999999997
34,4741,21888,-1.5826170444488525,0.2911736586363986,-0.3809988498687744,0.2,-5.0,-154.8999999999997
34,4805,21952,-0.1770956814289093,0.011180688720196485,-0.3809988498687744,0.2,-0.1,-234.79999999999941
34,4869,22016,2.858199119567871,5.292444467544556,-0.3809988498687744,0.2,-5.0,-329.4000000000002
34,4933,22080,3.910059928894043,11.626812648773193,-0.3809988498687744,0.2,-5.0,-424.00000000000125
34,4997,22144,-0.001253532711416483,2.9534630300531717e-05,-0.3809988498687744,0.2,-0.1,-499.0000000000024
34,5061,22208,0.00728395814076066,4.4534880032642833e-07,-0.3809988498687744,0.2,-0.1,-569.1000000000035
34,5125,22272,0.016402289271354675,5.660516171701601e-06,-0.3809988498687744,0.2,-0.1,-658.8000000000046
34,5189,22336,-0.0033187600784003735,1.4497407937597017e-05,-0.3809988498687744,0.2,-0.1,-738.7000000000057
34,5253,22400,19.194496154785156,11.616110038757324,-0.3809988498687744,0.2,-5.0,-833.3000000000068
34,22400,-833.3000000000068,640,0.2,episode_length
35,5317,22464,1.5719108581542969,0.09455890997778624,-0.3809988498687744,0.2,-5.0,-50.50000000000005
35,5381,22528,-0.015817059203982353,5.3187293178780235e-05,-0.3809988498687744,0.2,-0.1,-130.39999999999984
35,5445,22592,-0.031158212572336197,0.00039847083680797366,-0.3809988498687744,0.2,-0.1,-210.29999999999956
35,5509,22656,-0.04077761620283127,0.0006496009300462902,-0.3809988498687744,0.2,-0.1,-290.1999999999999
35,5573,22720,0.005521891638636589,1.0749736603088423e-07,-0.3809988498687744,0.2,-0.1,-345.6000000000011
35,5637,22784,0.009212722070515156,7.128859863314574e-07,-0.3809988498687744,0.2,-0.1,-415.70000000000226
35,5701,22848,-0.011679818853735924,0.00013294225282152184,-0.3809988498687744,0.2,-0.1,-495.6000000000034
35,5765,22912,0.004519077017903328,2.8752170422308154e-08,-0.3809988498687744,0.2,-0.1,-575.5000000000045
35,5829,22976,-5.376613616943359,9.061353778839111,-0.3809988498687744,0.2,-0.1,-611.3000000000059
35,5893,23040,0.27689284086227417,0.003827438106236514,-0.3809988498687744,0.2,-5.0,-686.300000000007
35,23040,-686.300000000007,640,0.2,episode_length
36,5957,23104,-0.0026539298705756664,1.3665796450368361e-05,-0.3809988498687744,0.2,-0.1,-84.79999999999995
36,6021,23168,0.9201478362083435,0.014894435799214989,-0.3809988498687744,0.2,-5.0,-149.99999999999966
36,6085,23232,0.001539677381515503,1.6562510722906154e-06,-0.3809988498687744,0.2,-0.1,-215.19999999999936
36,6149,23296,1.9125292301177979,0.15870585723314434,-0.3809988498687744,0.2,-5.0,-299.99999999999994
36,6213,23360,0.0023653418757021427,6.65993746906679e-07,-0.3809988498687744,0.2,-0.1,-370.1000000000011
36,6277,23424,-0.01539456658065319,5.1683718542783196e-05,-0.3809988498687744,0.2,-0.1,-454.9000000000022
36,6341,23488,-0.0036837193183600903,7.183925762888066e-06,-0.3809988498687744,0.2,-0.1,-510.3000000000034
36,6405,23552,-6.376536846160889,12.830764865875244,-0.3809988498687744,0.2,-0.1,-595.1000000000046
36,6469,23616,19.2912654876709,11.733729362487793,-0.3809988498687744,0.2,-5.0,-679.9000000000057
36,6533,23680,0.9995321035385132,0.009609838562028017,-0.3809988498687744,0.2,-5.0,-759.8000000000068
36,23680,-759.8000000000068,640,0.2,episode_length
37,6597,23744,-0.02639087289571762,0.00030298004567157476,-0.3809988498687744,0.2,-0.1,-79.89999999999998
37,6661,23808,-0.6584401726722717,0.04700693283666624,-0.3809988498687744,0.2,-5.0,-174.49999999999972
37,6725,23872,0.1741354614496231,0.009702094993554056,-0.3809988498687744,0.2,-5.0,-259.29999999999944
37,6789,23936,3.9777071475982666,0.3853971555829048,-0.3809988498687744,0.2,-5.0,-334.3000000000006
37,6853,24000,-0.489398330450058,0.03311065409798175,-0.3809988498687744,0.2,-5.0,-424.00000000000165
37,6917,24064,-0.0728103294968605,0.001097290334291756,-0.3809988498687744,0.2,-0.1,-494.1000000000028
37,6981,24128,-0.050394944846630096,0.0010746448999270797,-0.3809988498687744,0.2,-0.1,-583.8000000000038
37,7045,24192,-0.007112753577530384,3.8934947224333885e-05,-0.3809988498687744,0.2,-0.1,-634.3000000000051
37,7109,24256,-0.029033545404672623,0.00035221542639192195,-0.3809988498687744,0.2,-0.1,-684.8000000000063
37,7173,24320,-0.018059484660625458,0.00015632157446816565,-0.3809988498687744,0.2,-0.1,-740.2000000000075
37,24320,-740.2000000000075,640,0.2,episode_length
38,7237,24384,-0.039292335510253906,0.0008614837774075568,-0.3809988498687744,0.2,-0.1,-74.99999999999999
38,7301,24448,0.002176371170207858,8.707567076271516e-07,-0.3809988498687744,0.2,-0.1,-100.99999999999964
38,7365,24512,-0.03797643259167671,0.0008149156907165889,-0.3809988498687744,0.2,-0.1,-161.29999999999933
38,7429,24576,-0.02450621873140335,0.0003255711781093851,-0.3809988498687744,0.2,-0.1,-211.79999999999902
38,7493,24640,0.003452620003372431,4.065812078124509e-08,-0.3809988498687744,0.2,-0.1,-291.69999999999925
38,7557,24704,0.0019871904514729977,3.566914688235556e-06,-0.3809988498687744,0.2,-0.1,-356.90000000000043
38,7621,24768,-0.0025976840406656265,1.4075279250391758e-05,-0.3809988498687744,0.2,-0.1,-412.30000000000166
38,7685,24832,0.009296521544456482,1.1706748637152486e-06,-0.3809988498687744,0.2,-0.1,-477.50000000000284
38,7749,24896,0.0017550140619277954,1.3797837823403825e-06,-0.3809988498687744,0.2,-0.1,-542.700000000004
38,7813,24960,0.0003695099148899317,3.7746747466371743e-06,-0.3809988498687744,0.2,-0.1,-593.2000000000053
38,24960,-593.2000000000053,640,0.2,episode_length
39,7877,25024,0.003867577528581023,5.071621983487872e-10,-0.3809988498687744,0.2,-0.1,-65.20000000000002
39,7941,25088,-0.03340139985084534,0.00044979655649513006,-0.3809988498687744,0.2,-0.1,-145.09999999999974
39,8005,25152,1.9736382961273193,0.11188728883862495,-0.3809988498687744,0.2,-5.0,-215.19999999999945
39,8069,25216,0.005320567637681961,4.5982048106907315e-07,-0.3809988498687744,0.2,-0.1,-265.69999999999914
39,8133,25280,-0.053912270814180374,0.0010898420121520757,-0.3809988498687744,0.2,-0.1,-330.9000000000003
39,8197,25344,1.7479324340820312,0.05137132066302001,-0.3809988498687744,0.2,-5.0,-415.7000000000014
39,8261,25408,18.542810440063477,11.981214809417725,-0.3809988498687744,0.2,-5.0,-471.10000000000264
39,8325,25472,-0.030037980526685715,0.0003782442247029394,-0.3809988498687744,0.2,-0.1,-570.6000000000037
39,8389,25536,-0.037398479878902435,0.0005646094912663102,-0.3809988498687744,0.2,-0.1,-660.3000000000047
39,8453,25600,-0.016207436099648476,0.00013290106726344676,-0.3809988498687744,0.2,-0.1,-759.8000000000058
39,25600,-759.8000000000058,640,0.2,episode_length
40,8517,25664,-0.045043814927339554,0.0008380695886444301,-0.3809988498687744,0.2,-0.1,-65.20000000000005
40,8581,25728,-0.0135548897087574,0.0006626743241213262,-0.3809988498687744,0.2,-0.1,-125.49999999999974
40,8645,25792,3.9038455486297607,11.8521879196167,-0.3809988498687744,0.2,-5.0,-200.49999999999946
40,8709,25856,-0.009344306774437428,5.726802846766077e-05,-0.3809988498687744,0.2,-0.1,-260.79999999999933
40,8773,25920,0.0025288849137723446,5.461512103011045e-07,-0.3809988498687744,0.2,-0.1,-345.6000000000004
40,8837,25984,-0.04038946330547333,0.0006482539349235595,-0.3809988498687744,0.2,-0.1,-440.20000000000147
40,8901,26048,-0.04513661935925484,0.0008013261191081256,-0.3809988498687744,0.2,-0.1,-515.2000000000025
40,8965,26112,-0.011961463838815689,8.137298937072046e-05,-0.3809988498687744,0.2,-0.1,-570.6000000000038
40,9029,26176,-0.007548299618065357,4.3732089034165254e-05,-0.3809988498687744,0.2,-0.1,-650.5000000000049
40,9093,26240,-0.03502796217799187,0.0005042106233304367,-0.3809988498687744,0.2,-0.1,-740.200000000006
40,26240,-740.200000000006,640,0.2,episode_length
41,9157,26304,-0.08374589681625366,0.003879339111153968,-0.3809988498687744,0.2,-5.0,-99.49999999999996
41,9221,26368,-0.012672124430537224,0.0001655075488088187,-0.3809988498687744,0.2,-0.1,-174.4999999999997
41,9285,26432,8.331664085388184,11.864028167724609,-0.3809988498687744,0.2,-5.0,-259.2999999999994
41,9349,26496,-0.03448576107621193,0.0005506755376700311,-0.3809988498687744,0.2,-0.1,-349.00000000000045
41,9413,26560,-0.005153230391442776,2.6573973445920274e-05,-0.3809988498687744,0.2,-0.1,-409.30000000000166
41,9477,26624,-0.463737815618515,0.022862467894447035,-0.3809988498687744,0.2,-5.0,-513.7000000000027
41,9541,26688,-0.01567019894719124,0.0001257860116311349,-0.3809988498687744,0.2,-0.1,-593.6000000000038
41,9605,26752,-0.024691129103302956,0.00026923973637167365,-0.3809988498687744,0.2,-0.1,-678.4000000000049
41,9669,26816,-0.009231270290911198,5.696738589904271e-05,-0.3809988498687744,0.2,-0.1,-782.8000000000059
41,9733,26880,17.906890869140625,11.984343338012696,-0.3809988498687744,0.2,-5.0,-857.800000000007
41,26880,-857.800000000007,640,0.2,episode_length
42,9797,26944,-0.5896257162094116,0.04114114943658933,-0.3809988498687744,0.2,-5.0,-114.1999999999999
42,9861,27008,0.0047506168484687805,4.002968665872686e-07,-0.3809988498687744,0.2,-0.1,-189.19999999999962
42,9925,27072,-5.150822162628174,7.932889080047607,-0.3809988498687744,0.2,-0.1,-283.79999999999984
42,9989,27136,-0.037147194147109985,0.0005742517358157783,-0.3809988498687744,0.2,-0.1,-383.30000000000086
42,10053,27200,0.006245167460292578,1.9904680499394089e-07,-0.3809988498687744,0.2,-0.1,-473.00000000000193
42,10117,27264,0.06340405344963074,7.527434299845482e-05,-0.3809988498687744,0.2,-0.1,-552.900000000003
42,10181,27328,1.7643184661865234,0.03449841513938736,-0.3809988498687744,0.2,-5.0,-657.300000000004
42,10245,27392,0.003754395293071866,1.0339750944332592e-09,-0.3809988498687744,0.2,-0.1,-751.9000000000051
42,10309,27456,-1.2833836078643799,0.2523368883182798,-0.3809988498687744,0.2,-0.1,-841.6000000000062
42,10373,27520,0.003193566109985113,1.6978485405161336e-06,-0.3809988498687744,0.2,-0.1,-936.2000000000072
42,27520,-936.2000000000072,640,0.2,episode_length
43,10437,27584,0.008106308989226818,4.225927312972999e-07,-0.3809988498687744,0.2,-0.1,-74.99999999999999
43,10501,27648,-0.0034079523757100105,1.715301095828181e-05,-0.3809988498687744,0.2,-0.1,-169.5999999999997
43,10565,27712,0.0036559582222253084,7.578173333300242e-09,-0.3809988498687744,0.2,-0.1,-205.39999999999938
43,10629,27776,-0.02337351255118847,0.00024363280390389265,-0.3809988498687744,0.2,-0.1,-265.69999999999914
43,10693,27840,-0.030713073909282684,0.000420635100454092,-0.3809988498687744,0.2,-0.1,-326.00000000000034
43,10757,27904,-0.1908809095621109,0.008083411416737362,-0.3809988498687744,0.2,-5.0,-401.0000000000015
43,10821,27968,-0.6597548723220825,0.07022171606076881,-0.3809988498687744,0.2,-0.1,-451.50000000000273
43,10885,28032,0.0020872324239462614,9.663298271789245e-07,-0.3809988498687744,0.2,-0.1,-516.7000000000039
43,10949,28096,-0.01864650286734104,0.00016708384500816465,-0.3809988498687744,0.2,-0.1,-596.600000000005
43,11013,28160,-0.00954164657741785,5.871502580703236e-05,-0.3809988498687744,0.2,-0.1,-632.4000000000063
43,28160,-632.4000000000063,640,0.2,episode_length
44,11077,28224,-0.006550750695168972,3.514924937917385e-05,-0.3809988498687744,0.2,-0.1,-55.40000000000006
44,11141,28288,-0.0045418208464980125,2.299964598933002e-05,-0.3809988498687744,0.2,-0.1,-115.69999999999982
44,11205,28352,0.0006025019101798534,1.547597498952058e-06,-0.3809988498687744,0.2,-0.1,-166.1999999999995
44,11269,28416,-0.013538816943764687,9.977261506719515e-05,-0.3809988498687744,0.2,-0.1,-226.4999999999992
44,11333,28480,-0.0006400290876626968,6.474844667536672e-06,-0.3809988498687744,0.2,-0.1,-272.09999999999934
44,11397,28544,-0.011774200946092606,7.944615354062989e-05,-0.3809988498687744,0.2,-0.1,-303.0000000000007
44,11461,28608,0.003355237888172269,6.546409210272941e-08,-0.3809988498687744,0.2,-0.1,-348.60000000000196
44,11525,28672,-0.01596808433532715,0.00013008032256038858,-0.3809988498687744,0.2,-0.1,-423.6000000000031
44,11589,28736,-0.009993153624236584,0.00013579134974861518,-0.3809988498687744,0.2,-0.1,-528.0000000000041
44,11653,28800,0.0031972737051546574,9.905654749786663e-08,-0.3809988498687744,0.2,-0.1,-603.0000000000052
44,28800,-603.0000000000052,640,0.2,episode_length
45,11717,28864,-0.01894858293235302,0.00017088574822992085,-0.3809988498687744,0.2,-0.1,-89.69999999999997
45,11781,28928,-0.02811649814248085,0.00012408624097588473,-0.3809988498687744,0.2,-0.1,-194.09999999999974
45,11845,28992,-0.020076828077435493,0.00018810877518262714,-0.3809988498687744,0.2,-0.1,-264.1999999999996
45,11909,29056,-0.01196153461933136,8.568632692913525e-05,-0.3809988498687744,0.2,-0.1,-353.90000000000066
45,11973,29120,1.878715991973877,0.05732343249001133,-0.3809988498687744,0.2,-5.0,-443.6000000000017
45,12037,29184,0.004705220460891724,5.873623138086259e-07,-0.3809988498687744,0.2,-0.1,-538.2000000000028
45,12101,29248,0.0036380488891154528,2.1768757463291877e-08,-0.3809988498687744,0.2,-0.1,-618.1000000000039
45,12165,29312,4.2755842208862305,0.6092688113451004,-0.3809988498687744,0.2,-5.0,-707.800000000005
45,12229,29376,0.0015531866811215878,1.6250659086836095e-06,-0.3809988498687744,0.2,-0.1,-802.400000000006
45,12293,29440,-0.4399367570877075,0.028669764431106158,-0.3809988498687744,0.2,-0.1,-901.900000000007
45,29440,-901.900000000007,640,0.2,episode_length
46,12357,29504,-0.01976620964705944,0.00018117977742804214,-0.3809988498687744,0.2,-0.1,-99.49999999999994
46,12421,29568,0.0050504086539149284,1.0968961987600778e-06,-0.3809988498687744,0.2,-0.1,-159.79999999999964
46,12485,29632,1.1427714824676514,0.10019240360707045,-0.3809988498687744,0.2,-5.0,-254.39999999999938
46,12549,29696,0.0011387765407562256,2.293173974976526e-06,-0.3809988498687744,0.2,-0.1,-349.00000000000045
46,12613,29760,-0.12717926502227783,0.060421837735339066,-0.3809988498687744,0.2,-0.1,-424.0000000000016
46,12677,29824,0.006833015941083431,2.088219858364937e-07,-0.3809988498687744,0.2,-0.1,-518.6000000000026
46,12741,29888,0.08116421103477478,0.00030667369719594717,-0.3809988498687744,0.2,-0.1,-603.4000000000037
46,12805,29952,-66.00367736816406,408.92659628391266,-0.3809988498687744,0.2,-5.0,-712.7000000000047
46,12869,30016,0.002961954567581415,2.0630862138659722e-07,-0.3809988498687744,0.2,-0.1,-812.2000000000057
46,12933,30080,-0.011828336864709854,7.883164653321728e-05,-0.3809988498687744,0.2,-0.1,-892.1000000000068
46,30080,-892.1000000000068,640,0.2,episode_length
47,12997,30144,7.423098564147949,1.1192161947488786,-0.3809988498687744,0.2,-5.0,-104.39999999999996
47,13061,30208,0.003462383057922125,3.653637143941069e-08,-0.3809988498687744,0.2,-0.1,-203.89999999999972
47,13125,30272,0.0018443583976477385,1.2242394859640627e-06,-0.3809988498687744,0.2,-0.1,-308.3000000000001
47,13189,30336,-0.01770494133234024,5.120206333231181e-05,-0.3809988498687744,0.2,-0.1,-402.90000000000117
47,13253,30400,-0.5673062801361084,0.05323301597381942,-0.3809988498687744,0.2,-5.0,-502.4000000000022
47,13317,30464,-0.009678814560174942,5.987947843095753e-05,-0.3809988498687744,0.2,-0.1,-597.0000000000032
47,13381,30528,0.00387088512070477,6.639094607407969e-10,-0.3809988498687744,0.2,-0.1,-696.5000000000042
47,13445,30592,-1.5608255863189697,0.3794307003263384,-0.3809988498687744,0.2,-5.0,-796.0000000000052
47,13509,30656,1.2653110027313232,0.019095449385349638,-0.3809988498687744,0.2,-5.0,-890.6000000000063
47,13573,30720,-5.336885929107666,7.35750560760498,-0.3809988498687744,0.2,-0.1,-980.3000000000073
47,30720,-980.3000000000073,640,0.2,episode_length
48,13637,30784,-3.299992561340332,3.192581033706665,-0.3809988498687744,0.2,-0.1,-89.69999999999993
48,13701,30848,0.004756965674459934,1.0266393402069696e-08,-0.3809988498687744,0.2,-0.1,-179.39999999999966
48,13765,30912,8.835731506347656,2.398207426071167,-0.3809988498687744,0.2,-5.0,-264.1999999999996
48,13829,30976,0.0015925078187137842,1.1698163746132196e-06,-0.3809988498687744,0.2,-0.1,-349.0000000000007
48,13893,31040,0.008459022268652916,3.546896621742235e-07,-0.3809988498687744,0.2,-0.1,-448.5000000000017
48,13957,31104,0.008623125031590462,6.412189009097346e-07,-0.3809988498687744,0.2,-0.1,-533.3000000000028
